warehouse_id,region,lat,lng,sku_id,product_name,category,stock_units,unit_type,daily_demand,incoming_supply,lead_time_days,supplier_region,linked_ship_id,consumption_rate,anomaly_score
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008744,Diesel (B7),Fuel,22580,liters,1510.05,1562.21,1.88,karnataka,,1631.6,0.102
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008745,Diesel (B7),Fuel,27091,liters,2091.79,2217.3,2.44,karnataka,,2079.16,0.1359
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008746,Petrol (ULP 91),Fuel,8114,liters,2015.57,1961.15,2.39,karnataka,,2144.67,0.193
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008747,Packaged Meals (MRE kits),Food Supply,22047,units,1054.93,1118.23,1.0,karnataka,,1085.5,0.075
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008748,Diesel (B7),Fuel,5279,liters,1654.47,1548.27,1.25,karnataka,,1788.87,0.2428
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008749,Diesel (B7),Fuel,27922,liters,1772.35,1878.69,1.54,karnataka,,1746.33,0.0704
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008750,Marine Fuel (IFO 380),Fuel,36122,liters,2092.0,2148.91,1.26,karnataka,,2149.14,0.1569
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008751,Antibiotics (Amoxicillin),Medical,2500,units,138.63,146.95,2.1,karnataka,,121.99,0.1257
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008752,First Aid Kits,Medical,2264,units,129.93,137.73,2.44,karnataka,,120.92,0.1522
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008753,Wheat (bulk tons),Food Supply,16818,kg,1147.66,1216.52,1.74,karnataka,,1146.24,0.1235
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008754,Wheat (bulk tons),Food Supply,9007,kg,1176.76,1142.78,1.17,karnataka,,1265.36,0.1104
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008755,Rice (50kg bags),Food Supply,26148,kg,1524.74,1616.22,1.3,karnataka,,1577.15,0.0705
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008756,First Aid Kits,Medical,786,units,150.22,151.57,2.41,karnataka,,150.15,0.1844
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008757,Petrol (ULP 91),Fuel,6855,liters,1874.88,1823.75,1.78,karnataka,,1868.44,0.2685
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008758,Antibiotics (Amoxicillin),Medical,2276,units,165.86,175.81,2.86,karnataka,,172.72,0.1808
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008759,Packaged Meals (MRE kits),Food Supply,24489,units,1302.68,1380.84,1.03,karnataka,,1425.6,0.1137
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008760,Marine Fuel (IFO 380),Fuel,31688,liters,1581.52,1676.41,1.7,karnataka,,1767.56,0.0914
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008761,Wheat (bulk tons),Food Supply,8819,kg,1151.65,1153.43,1.0,karnataka,,1143.43,0.1156
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008762,First Aid Kits,Medical,503,units,170.13,153.3,2.75,karnataka,,155.02,0.3048
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008763,Packaged Meals (MRE kits),Food Supply,24236,units,1242.24,1316.77,2.24,karnataka,,1282.1,0.1018
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008764,Marine Fuel (IFO 380),Fuel,14065,liters,1522.87,1565.84,1.91,karnataka,,1597.71,0.117
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008765,Marine Fuel (IFO 380),Fuel,34186,liters,1943.36,2059.96,2.11,karnataka,,2067.39,0.1486
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008766,Wheat (bulk tons),Food Supply,18578,kg,1180.06,1250.86,1.99,karnataka,,1258.98,0.0507
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008767,First Aid Kits,Medical,685,units,128.45,133.61,2.56,karnataka,,129.3,0.1583
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008768,Wheat (bulk tons),Food Supply,17797,kg,1297.94,1375.82,1.14,karnataka,,1395.17,0.0899
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008769,Diesel (B7),Fuel,28421,liters,1756.18,1861.55,1.89,karnataka,,1901.85,0.1054
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008770,First Aid Kits,Medical,2403,units,154.9,161.25,2.14,karnataka,,147.15,0.1142
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008771,Wheat (bulk tons),Food Supply,23778,kg,1527.25,1600.26,1.87,karnataka,,1618.08,0.0632
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008772,Packaged Meals (MRE kits),Food Supply,2152,units,1333.0,1148.95,1.71,karnataka,,1380.63,0.2907
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008773,Diesel (B7),Fuel,29211,liters,1934.91,2051.0,2.15,karnataka,,2072.1,0.0594
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008774,Rice (50kg bags),Food Supply,3958,kg,1065.3,957.96,1.0,karnataka,,1089.25,0.2101
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008775,Wheat (bulk tons),Food Supply,11553,kg,1337.05,1321.39,1.0,karnataka,,1440.8,0.153
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008776,First Aid Kits,Medical,2119,units,160.18,169.79,2.73,karnataka,,159.55,0.1026
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008777,Antibiotics (Amoxicillin),Medical,796,units,113.99,120.25,2.02,karnataka,,115.29,0.172
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008778,Rice (50kg bags),Food Supply,1268,kg,1037.21,902.57,1.67,karnataka,,1097.15,0.2778
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008779,Antibiotics (Amoxicillin),Medical,2617,units,175.8,183.49,2.73,karnataka,,176.01,0.1211
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008780,Petrol (ULP 91),Fuel,2431,liters,1945.97,1624.92,1.54,karnataka,,2131.79,0.3272
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008781,Diesel (B7),Fuel,35659,liters,1813.52,1922.33,1.25,karnataka,,1911.28,0.0939
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008782,Packaged Meals (MRE kits),Food Supply,9082,units,1206.55,1263.63,1.86,karnataka,,1323.58,0.0931
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008783,Petrol (ULP 91),Fuel,13942,liters,1963.91,2060.61,1.49,karnataka,,2035.59,0.2279
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008784,Packaged Meals (MRE kits),Food Supply,22826,units,1239.38,1313.74,1.6,karnataka,,1235.24,0.058
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008785,First Aid Kits,Medical,1355,units,189.14,188.94,2.99,karnataka,,188.63,0.1658
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008786,Packaged Meals (MRE kits),Food Supply,4378,units,1212.42,1109.45,1.4,karnataka,,1297.16,0.2311
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008787,Wheat (bulk tons),Food Supply,3402,kg,1092.33,1055.14,1.59,karnataka,,1118.68,0.2028
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008788,Rice (50kg bags),Food Supply,6255,kg,1430.34,1423.67,1.57,karnataka,,1507.06,0.219
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008789,First Aid Kits,Medical,2375,units,160.33,167.16,2.3,karnataka,,146.61,0.1467
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008790,Wheat (bulk tons),Food Supply,9986,kg,1608.17,1579.8,2.14,karnataka,,1632.36,0.1218
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008791,Diesel (B7),Fuel,11020,liters,1890.27,1857.16,2.55,karnataka,,2079.66,0.148
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008792,Marine Fuel (IFO 380),Fuel,31445,liters,1843.05,1953.44,1.37,karnataka,,1951.29,0.0847
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008793,Rice (50kg bags),Food Supply,10734,kg,1497.47,1560.22,1.11,karnataka,,1616.2,0.1841
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008794,Diesel (B7),Fuel,2782,liters,2319.36,1784.36,1.91,karnataka,,2359.75,0.3039
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008795,First Aid Kits,Medical,209,units,178.47,166.98,2.14,karnataka,,174.17,0.3425
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008796,Wheat (bulk tons),Food Supply,2357,kg,928.62,888.0,1.12,karnataka,,962.79,0.1586
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008797,Packaged Meals (MRE kits),Food Supply,21140,units,1273.76,1350.19,1.15,karnataka,,1371.7,0.177
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008798,First Aid Kits,Medical,1174,units,134.11,142.16,2.31,karnataka,,127.8,0.2042
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008799,First Aid Kits,Medical,1175,units,157.13,158.42,1.92,karnataka,,150.1,0.1717
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008800,First Aid Kits,Medical,1005,units,132.04,133.0,2.67,karnataka,,122.06,0.1816
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008801,Diesel (B7),Fuel,22948,liters,1508.13,1575.44,1.44,karnataka,,1523.6,0.1062
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008802,Wheat (bulk tons),Food Supply,9131,kg,1247.31,1267.53,1.82,karnataka,,1238.32,0.1497
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008803,Antibiotics (Amoxicillin),Medical,1086,units,133.56,135.14,2.58,karnataka,,123.14,0.1994
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008804,Packaged Meals (MRE kits),Food Supply,19486,units,1131.82,1199.73,1.83,karnataka,,1097.38,0.0943
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008805,Petrol (ULP 91),Fuel,2591,liters,1665.69,1470.21,1.02,karnataka,,1803.04,0.3312
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008806,Rice (50kg bags),Food Supply,9726,kg,1125.73,1077.3,1.0,karnataka,,1218.8,0.1206
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008807,Diesel (B7),Fuel,23737,liters,1788.22,1851.08,2.14,karnataka,,1920.46,0.0871
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008808,First Aid Kits,Medical,2562,units,153.87,163.1,2.14,karnataka,,146.17,0.1255
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008809,Packaged Meals (MRE kits),Food Supply,28454,units,1464.25,1552.11,2.46,karnataka,,1407.69,0.0457
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008810,Diesel (B7),Fuel,34497,liters,1887.53,2000.78,2.19,karnataka,,1935.82,0.1026
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008811,Antibiotics (Amoxicillin),Medical,169,units,135.26,117.8,1.99,karnataka,,133.56,0.3858
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008812,Rice (50kg bags),Food Supply,1318,kg,1126.86,1039.08,1.1,karnataka,,1139.14,0.2845
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008813,Petrol (ULP 91),Fuel,19235,liters,1330.9,1410.75,1.18,karnataka,,1438.71,0.0614
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008814,Antibiotics (Amoxicillin),Medical,573,units,159.49,148.31,2.36,karnataka,,155.79,0.2112
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008815,Rice (50kg bags),Food Supply,20100,kg,1089.55,1100.86,1.08,karnataka,,1133.15,0.0568
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008816,Diesel (B7),Fuel,18981,liters,1512.24,1602.97,1.49,karnataka,,1602.67,0.0363
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008817,Diesel (B7),Fuel,43106,liters,2186.78,2317.99,2.33,karnataka,,2293.89,0.0619
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008818,Marine Fuel (IFO 380),Fuel,13617,liters,1751.05,1660.33,1.74,karnataka,,1799.91,0.0998
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008819,Petrol (ULP 91),Fuel,34050,liters,1782.82,1836.55,2.35,karnataka,,1812.37,0.1157
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008820,Wheat (bulk tons),Food Supply,9766,kg,1251.66,1274.26,1.44,karnataka,,1266.51,0.1041
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008821,Antibiotics (Amoxicillin),Medical,135,units,143.93,123.56,2.02,karnataka,,150.55,0.3328
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008822,Wheat (bulk tons),Food Supply,18214,kg,988.65,1047.97,1.0,karnataka,,1053.36,0.02
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008823,Petrol (ULP 91),Fuel,30342,liters,1832.33,1942.27,1.81,karnataka,,1944.7,0.0373
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008824,Packaged Meals (MRE kits),Food Supply,1785,units,1386.18,1190.17,1.51,karnataka,,1398.6,0.3631
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008825,Petrol (ULP 91),Fuel,14350,liters,1710.08,1637.7,1.4,karnataka,,1756.4,0.1427
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008826,Petrol (ULP 91),Fuel,33789,liters,1977.24,2095.87,1.96,karnataka,,2147.7,0.1108
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008827,Diesel (B7),Fuel,31631,liters,2087.13,2212.36,1.58,karnataka,,2225.85,0.0865
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008828,Antibiotics (Amoxicillin),Medical,3292,units,170.42,180.65,2.76,karnataka,,160.97,0.148
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008829,Packaged Meals (MRE kits),Food Supply,19267,units,964.31,983.09,1.15,karnataka,,1013.76,0.0601
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008830,Diesel (B7),Fuel,31667,liters,1718.06,1821.14,1.95,karnataka,,1845.81,0.0702
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008831,Diesel (B7),Fuel,16596,liters,1969.7,1956.94,1.78,karnataka,,2045.5,0.1228
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008832,Antibiotics (Amoxicillin),Medical,2980,units,162.51,172.26,2.84,karnataka,,167.29,0.1566
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008833,Rice (50kg bags),Food Supply,22407,kg,1370.14,1452.35,1.17,karnataka,,1407.4,0.1169
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008834,Rice (50kg bags),Food Supply,1439,kg,1231.22,1071.32,1.21,karnataka,,1257.94,0.3171
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008835,Wheat (bulk tons),Food Supply,1580,kg,1084.28,879.07,1.61,karnataka,,1151.28,0.3181
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008836,Diesel (B7),Fuel,14252,liters,1687.24,1784.41,1.33,karnataka,,1755.17,0.215
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008837,Diesel (B7),Fuel,13893,liters,1847.32,1848.79,2.15,karnataka,,1937.62,0.1356
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008838,First Aid Kits,Medical,3314,units,178.12,188.27,1.66,karnataka,,176.02,0.1288
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008839,Packaged Meals (MRE kits),Food Supply,3608,units,1123.91,1052.83,1.86,karnataka,,1184.06,0.2126
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008840,Petrol (ULP 91),Fuel,27847,liters,1552.95,1617.0,1.82,karnataka,,1739.3,0.0209
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008841,First Aid Kits,Medical,2768,units,162.37,159.78,2.71,karnataka,,159.6,0.1082
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008842,Packaged Meals (MRE kits),Food Supply,3820,units,1292.57,1103.55,1.25,karnataka,,1239.31,0.1608
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008843,Antibiotics (Amoxicillin),Medical,2254,units,118.12,125.21,2.92,karnataka,,110.85,0.1182
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008844,Wheat (bulk tons),Food Supply,24040,kg,1288.58,1365.89,1.92,karnataka,,1284.66,0.0904
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008845,Diesel (B7),Fuel,6251,liters,1692.95,1625.38,1.69,karnataka,,1688.41,0.1857
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008846,First Aid Kits,Medical,158,units,114.39,94.37,1.52,karnataka,,117.61,0.4145
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008847,Packaged Meals (MRE kits),Food Supply,20839,units,1243.23,1317.82,1.25,karnataka,,1285.56,0.0835
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008848,Packaged Meals (MRE kits),Food Supply,21328,units,1020.85,1064.04,1.63,karnataka,,1048.68,0.0548
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008849,Marine Fuel (IFO 380),Fuel,30196,liters,1836.58,1946.77,1.23,karnataka,,1868.87,0.1006
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008850,Diesel (B7),Fuel,6346,liters,1708.33,1690.94,2.39,karnataka,,1838.07,0.2504
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008851,Wheat (bulk tons),Food Supply,3471,kg,1002.99,947.76,1.41,karnataka,,1021.79,0.1893
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008852,Wheat (bulk tons),Food Supply,6656,kg,987.22,944.5,1.53,karnataka,,1063.19,0.1321
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008853,Marine Fuel (IFO 380),Fuel,16473,liters,2199.84,2060.01,2.03,karnataka,,2447.32,0.1693
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008854,Wheat (bulk tons),Food Supply,7633,kg,1352.18,1263.2,1.24,karnataka,,1334.76,0.1732
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008855,First Aid Kits,Medical,2703,units,166.22,176.19,2.18,karnataka,,156.97,0.1007
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008856,Rice (50kg bags),Food Supply,5388,kg,1195.54,1108.15,1.7,karnataka,,1239.66,0.2131
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008857,First Aid Kits,Medical,215,units,136.27,115.66,2.53,karnataka,,135.88,0.3835
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008858,Diesel (B7),Fuel,32009,liters,1768.41,1874.51,2.25,karnataka,,1942.37,0.0708
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008859,Packaged Meals (MRE kits),Food Supply,15725,units,1151.49,1220.58,1.2,karnataka,,1180.83,0.1458
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008860,Wheat (bulk tons),Food Supply,9407,kg,1235.89,1225.12,1.34,karnataka,,1210.35,0.1448
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008861,Rice (50kg bags),Food Supply,14900,kg,1043.02,1082.56,1.3,karnataka,,1095.2,0.1263
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008862,Petrol (ULP 91),Fuel,32228,liters,1856.2,1967.57,2.26,karnataka,,1997.26,0.0646
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008863,First Aid Kits,Medical,2639,units,153.17,157.13,2.35,karnataka,,139.35,0.1734
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008864,Wheat (bulk tons),Food Supply,9769,kg,1251.36,1247.26,1.0,karnataka,,1334.53,0.1659
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008865,Rice (50kg bags),Food Supply,10141,kg,1449.29,1403.76,1.63,karnataka,,1568.09,0.1301
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008866,Wheat (bulk tons),Food Supply,1945,kg,1327.74,1129.75,1.25,karnataka,,1431.94,0.3053
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008867,Marine Fuel (IFO 380),Fuel,13264,liters,1666.72,1712.55,2.31,karnataka,,1811.56,0.1531
KA-MYS-088,karnataka,12.290161,76.608553,SKU-008868,Rice (50kg bags),Food Supply,22924,kg,1250.5,1325.53,1.73,karnataka,,1251.59,0.027
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008869,Petrol (ULP 91),Fuel,6991,liters,1130.32,1119.28,1.28,karnataka,,1148.89,0.1252
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008870,Rice (50kg bags),Food Supply,17295,kg,892.22,945.75,2.01,karnataka,,895.01,0.1033
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008871,Antibiotics (Amoxicillin),Medical,1658,units,108.01,110.08,1.99,karnataka,,100.99,0.14
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008872,Rice (50kg bags),Food Supply,7409,kg,971.34,965.97,1.33,karnataka,,1019.12,0.1051
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008873,Petrol (ULP 91),Fuel,23098,liters,1420.67,1486.08,1.24,karnataka,,1386.63,0.1137
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008874,Marine Fuel (IFO 380),Fuel,18798,liters,965.12,1023.03,1.39,karnataka,,1044.9,0.0684
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008875,First Aid Kits,Medical,2060,units,110.4,113.01,2.96,karnataka,,105.71,0.0963
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008876,Rice (50kg bags),Food Supply,16326,kg,830.2,880.01,1.1,karnataka,,866.96,0.0904
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008877,Antibiotics (Amoxicillin),Medical,2090,units,117.71,124.74,2.24,karnataka,,116.08,0.1627
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008878,Rice (50kg bags),Food Supply,10587,kg,720.27,763.49,1.53,karnataka,,733.89,0.0306
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008879,Packaged Meals (MRE kits),Food Supply,5168,units,759.48,772.98,1.13,karnataka,,770.63,0.1336
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008880,Marine Fuel (IFO 380),Fuel,27512,liters,1429.22,1438.54,1.85,karnataka,,1482.96,0.1113
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008881,Rice (50kg bags),Food Supply,13705,kg,794.41,842.07,1.73,karnataka,,780.3,0.0884
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008882,Packaged Meals (MRE kits),Food Supply,11594,units,771.75,795.04,1.0,karnataka,,791.01,0.0848
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008883,Rice (50kg bags),Food Supply,6172,kg,909.61,941.95,1.4,karnataka,,917.75,0.1822
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008884,Diesel (B7),Fuel,9493,liters,1132.22,1200.15,2.0,karnataka,,1140.51,0.1699
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008885,Antibiotics (Amoxicillin),Medical,150,units,102.91,90.56,2.88,karnataka,,98.03,0.3475
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008886,Antibiotics (Amoxicillin),Medical,1559,units,86.69,91.89,3.0,karnataka,,81.19,0.1164
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008887,Antibiotics (Amoxicillin),Medical,377,units,108.65,95.3,2.25,karnataka,,107.05,0.2723
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008888,Rice (50kg bags),Food Supply,2753,kg,855.84,746.73,1.97,karnataka,,904.03,0.2016
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008889,Diesel (B7),Fuel,13354,liters,1573.28,1579.85,1.34,karnataka,,1602.24,0.1335
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008890,Rice (50kg bags),Food Supply,13764,kg,890.05,943.45,1.37,karnataka,,820.76,0.0854
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008891,Petrol (ULP 91),Fuel,18943,liters,1221.17,1294.44,1.6,karnataka,,1289.77,0.0827
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008892,Rice (50kg bags),Food Supply,7092,kg,827.64,824.17,1.8,karnataka,,822.07,0.1916
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008893,Marine Fuel (IFO 380),Fuel,26506,liters,1551.53,1639.07,1.79,karnataka,,1648.06,0.0643
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008894,Petrol (ULP 91),Fuel,5849,liters,1008.4,1032.92,1.58,karnataka,,1088.64,0.109
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008895,Wheat (bulk tons),Food Supply,14714,kg,956.47,1000.92,1.39,karnataka,,1035.3,0.0898
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008896,Antibiotics (Amoxicillin),Medical,359,units,98.66,97.84,3.0,karnataka,,99.02,0.3
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008897,Wheat (bulk tons),Food Supply,10396,kg,851.54,902.63,2.28,karnataka,,851.03,0.1281
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008898,Packaged Meals (MRE kits),Food Supply,2426,units,793.35,717.04,1.92,karnataka,,789.07,0.176
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008899,Marine Fuel (IFO 380),Fuel,26347,liters,1678.62,1779.34,1.57,karnataka,,1671.23,0.0772
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008900,Diesel (B7),Fuel,4210,liters,1194.24,1160.91,2.32,karnataka,,1256.16,0.2067
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008901,Petrol (ULP 91),Fuel,14364,liters,1098.54,1095.95,2.36,karnataka,,1175.51,0.0779
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008902,Marine Fuel (IFO 380),Fuel,9465,liters,1091.07,1156.53,2.36,karnataka,,1029.47,0.1411
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008903,Marine Fuel (IFO 380),Fuel,6364,liters,1096.56,1123.44,2.01,karnataka,,1124.53,0.1132
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008904,Rice (50kg bags),Food Supply,1106,kg,870.62,754.98,1.74,karnataka,,844.57,0.3067
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008905,Wheat (bulk tons),Food Supply,15034,kg,933.3,925.29,1.0,karnataka,,922.88,0.0796
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008906,Rice (50kg bags),Food Supply,1336,kg,931.36,791.46,1.3,karnataka,,971.2,0.34
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008907,Rice (50kg bags),Food Supply,5079,kg,732.96,731.3,1.15,karnataka,,770.19,0.1284
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008908,Rice (50kg bags),Food Supply,13685,kg,792.1,839.63,1.63,karnataka,,840.09,0.065
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008909,Packaged Meals (MRE kits),Food Supply,14313,units,725.05,768.55,2.18,karnataka,,749.92,0.1205
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008910,First Aid Kits,Medical,1843,units,111.58,118.27,2.78,karnataka,,106.81,0.1096
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008911,First Aid Kits,Medical,1649,units,96.37,102.15,2.26,karnataka,,92.46,0.1642
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008912,Packaged Meals (MRE kits),Food Supply,13068,units,820.91,870.16,1.62,karnataka,,851.6,0.0992
KA-SMG-089,karnataka,13.883392,75.995804,SKU-008913,Wheat (bulk tons),Food Supply,2719,kg,978.7,909.53,1.8,karnataka,,969.24,0.2108
